State,County,GROCPTH14,FFRPTH14
OH,Ross,0.168483262,0.686893298
OH,Sandusky,0.199405108,0.598215324
OH,Scioto,0.155323721,0.750731316
OH,Seneca,0.197596508,0.502972929
OH,Shelby,0.143000143,0.612857756
OH,Stark,0.165009475,0.841016033
OH,Summit,0.156843063,0.819274352
OH,Trumbull,0.219324966,0.687218228
OH,Tuscarawas,0.193990602,0.840625943
OH,Union,0.09297828,0.502082713
OH,Van Wert,0.105403696,0.562153046
OH,Vinton,0,0.528940608
OH,Warren,0.135343027,0.58648645
OH,Washington,0.212373189,0.767810759
OH,Wayne,0.242346608,0.614521755
OH,Williams,0.160896731,0.72403529
OH,Wood,0.131182962,0.902847442
OH,Wyandot,0.357893795,0.671050866
OK,Adair,0.135220409,0.405661228
OK,Alfalfa,0.345423143,0.345423143
OK,Atoka,0.217454335,0.507393447
OK,Beaver,0.182282173,0.182282173
OK,Beckham,0.168840488,0.63315183
OK,Blaine,0.504184733,0.201673893
OK,Bryan,0.112394911,0.674369465
OK,Caddo,0.136439608,0.375208923
OK,Canadian,0.084888333,0.617369696
OK,Carter,0.1843469,0.614489666
OK,Cherokee,0.124118243,0.537845721
OK,Choctaw,0.06595871,0.395752259
OK,Cimarron,0.435919791,1.307759372
OK,Cleveland,0.181543341,0.829912415
OK,Coal,0.516617875,0.172205958
OK,Comanche,0.095974663,0.735805747
OK,Cotton,0.162601626,0.325203252
OK,Craig,0.068577699,0.342888493
OK,Creek,0.084947333,0.523841885
OK,Custer,0.169491525,0.847457627
OK,Delaware,0.120638904,0.386044492
OK,Dewey,0.407000407,0
OK,Ellis,0.963855422,0.240963855
OK,Garfield,0.190201455,0.681555214
OK,Garvin,0.253982076,0.616813613
OK,Grady,0.148549783,0.464218071
OK,Grant,0.666518551,0
OK,Greer,0.325150382,0.162575191
OK,Harmon,0.357398142,0.357398142
OK,Harper,0.524658972,0.262329486
OK,Haskell,0.155086849,0.310173697
OK,Hughes,0.289729103,0.579458207
OK,Jackson,0.0384645,0.653896454
OK,Jefferson,0.476795931,0.317863954
OK,Johnston,0.090065748,0.360262992
OK,Kay,0.175909231,0.835568846
OK,Kingfisher,0.257532835,0.450682462
OK,Kiowa,0.321336761,0.214224507
OK,Latimer,0.187038249,0.187038249
OK,Le Flore,0.100480296,0.361729065
OK,Lincoln,0.086657616,0.462173951
OK,Logan,0.0441735,0.331301352
OK,Love,0.102322726,0.511613629
OK,McClain,0.0536006,0.670007772
OK,McCurtain,0.272314675,0.453857791
OK,McIntosh,0.298685783,0.39824771
OK,Major,0.387096774,0.258064516
OK,Marshall,0.247188234,0.556173526
OK,Mayes,0.147001176,0.73500588
OK,Murray,0.144896037,0.724480185
OK,Muskogee,0.185804534,0.786096104
OK,Noble,0.087001914,0.522011484
OK,Nowata,0.095020905,0.190041809
OK,Okfuskee,0.246184146,0.164122764
OK,Oklahoma,0.236226125,0.934463564
OK,Okmulgee,0.204629748,0.562731807
OK,Osage,0.0416832,0.437673246
OK,Ottawa,0.0622956,0.467216944
OK,Pawnee,0.121943784,0.426803244
OK,Payne,0.074753314,0.784909798
OK,Pittsburg,0.112042307,0.672253843
OK,Pontotoc,0.184186291,0.552558874
OK,Pottawatomie,0.0417763,0.863377477
OK,Pushmataha,0.359550562,0.359550562
OK,Roger Mills,0.265886732,0
OK,Rogers,0.05567,0.378555921
OK,Seminole,0.196687778,0.629400889
OK,Sequoyah,0.241791189,0.580298854
OK,Stephens,0.179803565,0.606837031
OK,Texas,0.137280923,0.36608246
OK,Tillman,0.131095962,0.524383849
OK,Tulsa,0.131830152,0.924399379
OK,Wagoner,0.0264194,0.40950041
OK,Washington,0.115524578,0.750909756
OK,Washita,0.173205162,0.173205162
OK,Woods,0.322997416,0.861326443
OK,Woodward,0.092897952,0.603836685
OR,Baker,0.31135189,0.560433402
OR,Benton,0.185365402,0.683534918
OR,Clackamas,0.151909502,0.59751071
OR,Clatsop,0.346907189,0.800555052
OR,Columbia,0.161750136,0.465031642
OR,Coos,0.272108844,0.672268908
OR,Crook,0.190494333,0.428612249
OR,Curry,0.358182225,0.671591672
OR,Deschutes,0.211282485,0.78644036
OR,Douglas,0.243054257,0.635680365
OR,Gilliam,1.552795031,1.035196687
OR,Grant,0.417827298,0.69637883
OR,Harney,0.280662363,0.982318271
OR,Hood River,0.436967446,1.04872187
OR,Jackson,0.171194605,0.727577073
OR,Jefferson,0.315428983,0.495674117
OR,Josephine,0.251199177,0.550245816
OR,Klamath,0.27499809,0.549996181
OR,Lake,0.127583567,0.765501403
OR,Lane,0.175812154,0.820456721
OR,Lincoln,0.323234065,0.689566004
OR,Linn,0.150809343,0.519454405
OR,Malheur,0.23057413,0.658783227
OR,Marion,0.122657999,0.689951243
OR,Morrow,0.17877894,0.08938947
OR,Multnomah,0.212433952,0.858748159
OR,Polk,0.166846347,0.539042045
OR,Sherman,0.584795322,0.584795322
OR,Tillamook,0.315681477,0.473522216
OR,Umatilla,0.169480477,0.521478391
OR,Union,0.311393095,0.700634463
OR,Wallowa,0.73313783,0.586510264
OR,Wasco,0.313541054,0.705467372
OR,Washington,0.163410882,0.655419735
OR,Wheeler,0.727272727,0
OR,Yamhill,0.196544743,0.461880147
PA,Adams,0.098314883,0.717698645
PA,Allegheny,0.182740375,0.809742905
PA,Armstrong,0.206535369,0.398318212
PA,Beaver,0.171200529,0.602153585
PA,Bedford,0.265598823,0.367752217
PA,Berks,0.176460208,0.650243781
PA,Blair,0.142908181,0.746298281
PA,Bradford,0.226595882,0.485562605
PA,Bucks,0.165952592,0.753169455
PA,Butler,0.182851734,0.570067171
PA,Cambria,0.203293352,0.740568641
PA,Cameron,0.208116545,0.208116545
PA,Carbon,0.155180708,0.543132478
PA,Centre,0.113391541,0.617353945
PA,Chester,0.146260414,0.657196792
PA,Clarion,0.231833286,0.592462842
PA,Clearfield,0.209382813,0.652781712
PA,Clinton,0.150962385,0.427726758
PA,Columbia,0.14898245,0.804505229
PA,Crawford,0.275308288,0.539145397
PA,Cumberland,0.155889761,0.693299202
PA,Dauphin,0.213664981,0.806769496
PA,Delaware,0.227369618,0.742503908
PA,Elk,0.224402129,0.544976598
PA,Erie,0.143655973,0.664408874
PA,Fayette,0.246110705,0.604089912
PA,Forest,0.266028199,0.266028199
PA,Franklin,0.202757502,0.647515894
PA,Fulton,0.136686714,0.341716785
PA,Greene,0.237824697,0.687049124
PA,Huntingdon,0.087431694,0.415300546
PA,Indiana,0.102615557,0.570086425
PA,Jefferson,0.179219499,0.560060935
PA,Juniata,0.201645427,0.403290853
PA,Lackawanna,0.230350838,0.68165044
PA,Lancaster,0.206255156,0.611265282
PA,Lawrence,0.168974102,0.563247006
PA,Lebanon,0.22000748,0.572019449
PA,Lehigh,0.229163581,0.687490743
PA,Luzerne,0.19132513,0.649250852
PA,Lycoming,0.16307893,0.635149518
PA,McKean,0.281994642,0.657987498
PA,Mercer,0.130566484,0.626719125
PA,Mifflin,0.25777625,0.579996563
PA,Monroe,0.120254458,0.63734863
PA,Montgomery,0.172612832,0.804302344
PA,Montour,0.160935572,0.590097098
PA,Northampton,0.169630206,0.661890412
PA,Northumberland,0.223537427,0.542876607
PA,Perry,0.19722137,0.372529255
PA,Philadelphia,0.406973801,0.874833445
PA,Pike,0.142371554,0.427114662
PA,Potter,0.406834825,0.290596304
PA,Schuylkill,0.205765551,0.521272729
PA,Snyder,0.272797163,0.669593036
PA,Somerset,0.209924165,0.393607809
PA,Sullivan,0.473260767,0.631014356
PA,Susquehanna,0.190839695,0.405534351
PA,Tioga,0.236552018,0.449448834
PA,Union,0.089138477,0.512546241
PA,Venango,0.168133161,0.448355097
PA,Warren,0.196545709,0.491364273
PA,Washington,0.144101217,0.648455475
PA,Wayne,0.252913367,0.428007237
PA,Westmoreland,0.141934766,0.654013136
PA,Wyoming,0.284383776,0.35547972
PA,York,0.149743055,0.680650248
RI,Bristol,0.163065634,0.570729719
RI,Kent,0.127174071,0.884162589
RI,Newport,0.218558003,0.898516234
RI,Providence,0.232604506,0.743701481
RI,Washington,0.228972073,0.81324564
SC,Abbeville,0.200280393,0.360504707
SC,Aiken,0.176021074,0.667666143
SC,Allendale,0.206291903,0.206291903
SC,Anderson,0.165966496,0.783154401
SC,Bamberg,0.263469899,0.724542221
SC,Barnwell,0.227697072,0.637551801
SC,Beaufort,0.176284603,0.59709301
SC,Berkeley,0.110996191,0.529754547
SC,Calhoun,0.067213335,0.268853341
SC,Charleston,0.267705996,0.876605908
SC,Cherokee,0.178494931,0.678280737
SC,Chester,0.247394625,0.494789251
SC,Chesterfield,0.260162602,0.411924119
SC,Clarendon,0.175886026,0.439715065
SC,Colleton,0.238278044,0.608932779
SC,Darlington,0.191743241,0.516231803
SC,Dillon,0.257011598,0.867414142
SC,Dorchester,0.114502017,0.505155958
SC,Edgefield,0.112981584,0.18830264
SC,Fairfield,0.0435237,0.217618384
SC,Florence,0.265745416,0.696683928
SC,Georgetown,0.26327481,0.608822997
SC,Greenville,0.167788015,0.841011534
SC,Greenwood,0.215765247,0.86306099
SC,Hampton,0.343053173,0.588091154
SC,Horry,0.180703539,0.970444932
SC,Jasper,0.1840265,0.846521899
SC,Kershaw,0.126660439,0.649134751
SC,Lancaster,0.228475228,0.481000481
SC,Laurens,0.135271219,0.480964333
SC,Lee,0.109033419,0.490650384
SC,Lexington,0.151140028,0.791685859
SC,McCormick,0.101564087,0.304692261
SC,Marion,0.375786804,0.657626906
SC,Marlboro,0.286491907,0.358114883
SC,Newberry,0.105867718,0.555805521
SC,Oconee,0.226087882,0.571869348
SC,Orangeburg,0.1998002,0.765900766
SC,Pickens,0.132925695,0.756014888
SC,Richland,0.134473536,0.831743723
SC,Saluda,0.099870169,0.249675422
SC,Spartanburg,0.149893371,0.711993514
SC,Sumter,0.176057969,0.537440117
SC,Union,0.107619458,0.466350983
SC,Williamsburg,0.214100015,0.305857165
SC,York,0.142655678,0.627684984
SD,Aurora,0.72859745,0.72859745
SD,Beadle,0.220155209,0.550388024
SD,Bennett,0.874635569,0.29154519
SD,Bon Homme,0.427167877,0.142389292
SD,Brookings,0.12006964,0.600348202
SD,Brown,0.156217455,0.729014789
SD,Brule,0.376718779,0.941796949
SD,Buffalo,0,0
SD,Butte,0.291318703,0.582637405
SD,Campbell,0,0.721500722
SD,Charles Mix,0.430709594,0.538386993
SD,Clark,0.274348422,0
SD,Clay,0.143554407,0.574217628
SD,Codington,0.071587086,0.680077314
SD,Corson,0.239120038,0
SD,Custer,0.355239787,0.473653049
SD,Davison,0.100578325,0.854915766
SD,Day,0.178954903,0.715819613
SD,Deuel,0.463821892,0.463821892
SD,Dewey,0.353232073,0
SD,Douglas,0.672721157,0
SD,Edmunds,0.50213407,0.251067035
SD,Fall River,0,0.73046019
SD,Faulk,0.424268137,0.424268137
SD,Grant,0.414307416,0.966717304
SD,Gregory,0.474270809,0
SD,Haakon,0.541418517,0.541418517
SD,Hamlin,0.333945567,0
SD,Hand,0.298953662,0.298953662
SD,Hanson,0.292483182,0
SD,Harding,0.8,0
SD,Hughes,0.226731663,0.510146242
SD,Hutchinson,0.555555556,0.277777778
SD,Hyde,0.716332378,0
SD,Jackson,0.610873549,0.610873549
SD,Jerauld,0.498256104,0
SD,Jones,1.025641026,2.051282051
SD,Kingsbury,0.78817734,0.197044335
SD,Lake,0.080853816,0.404269082
SD,Lawrence,0.202782171,0.932797988
SD,Lincoln,0.116396368,0.310390316
SD,Lyman,1.031725561,0.515862781
SD,McCook,0.708089927,0.177022482
SD,McPherson,0.823384109,0
SD,Marshall,0.64061499,0.42707666
SD,Meade,0.185521873,0.259730622
SD,Mellette,0.952380952,0
SD,Miner,0.863557858,1.727115717
SD,Minnehaha,0.136700167,0.836605024
SD,Moody,0.15705984,0.15705984
SD,Pennington,0.157055487,0.812993108
SD,Perkins,0.659413122,0
SD,Potter,1.282051282,0.854700855
SD,Roberts,0.385579333,0.385579333
SD,Sanborn,0.428082192,0.428082192
SD,Shannon,0.14066676,0.14066676
SD,Spink,0.303122158,0.454683237
SD,Stanley,0.335232987,1.005698961
SD,Sully,0.695410292,0
SD,Todd,0.303582271,0.10119409
SD,Tripp,0.544267054,0.544267054
SD,Turner,0.483558994,0.241779497
SD,Union,0.199614079,0.465766185
SD,Walworth,0.544365814,1.270186899
SD,Yankton,0.0440839,0.793510845
SD,Ziebach,0,0.353857042
TN,Anderson,0.172121597,0.847367864
TN,Bedford,0.128680807,0.514723229
TN,Benton,0.247754723,0.495509446
TN,Bledsoe,0.071782356,0
TN,Blount,0.126643396,0.506573584
TN,Bradley,0.155377519,0.718621025
TN,Campbell,0.225462198,0.676386593
TN,Cannon,0,0.508831867
TN,Carroll,0.211491012,0.422982023
TN,Carter,0.158211159,0.580107584
TN,Cheatham,0.150890252,0.477819133
TN,Chester,0.34524426,0.51786639
TN,Claiborne,0.126614333,0.443150165
TN,Clay,0.386349002,0.515132003
TN,Cocke,0.141346752,0.452309606
TN,Coffee,0.186487142,0.708651139
TN,Crockett,0.340878102,0.409053722
TN,Cumberland,0.155212555,0.586358541
TN,Davidson,0.204983339,0.935142972
TN,Decatur,0.342876736,0.342876736
TN,DeKalb,0.20759809,0.311397135
TN,Dickson,0.177953534,0.790904597
TN,Dyer,0.184526163,0.527217609
TN,Fayette,0.102535182,0.281971752
TN,Fentress,0.224026883,0.560067208
TN,Franklin,0.169073958,0.458915028
TN,Gibson,0.323415265,0.54576326
TN,Giles,0.242609087,0.65851038
TN,Grainger,0.174947516,0.174947516
TN,Greene,0.204873052,0.599985366
TN,Grundy,0.297951583,0.372439479
TN,Hamblen,0.190367409,0.824925439
TN,Hamilton,0.156597005,0.902568191
TN,Hancock,0.150217816,0.150217816
TN,Hardeman,0.269593684,0.308107067
TN,Hardin,0.231928875,0.46385775
TN,Hawkins,0.141006433,0.4230193
TN,Haywood,0.16497113,0.549903767
TN,Henderson,0.142811239,0.642650577
TN,Henry,0.124208173,0.589988821
TN,Hickman,0.082020997,0.246062992
TN,Houston,0.241925729,0.725777186
TN,Humphreys,0.220567963,0.937413841
TN,Jackson,0.2593361,0.172890733
TN,Jefferson,0.075934469,0.53154128
TN,Johnson,0.223976706,0.33596506
TN,Knox,0.160483591,0.873743993
TN,Lake,0.262088848,0.262088848
TN,Lauderdale,0.182601709,0.292162735
TN,Lawrence,0.189241614,0.544069641
TN,Lewis,0.251973795,0.839912649
TN,Lincoln,0.148645836,0.624312513
TN,Loudon,0.17726655,0.748458766
TN,McMinn,0.133014099,0.646068483
TN,McNairy,0.152282331,0.647199909
TN,Macon,0.173890362,0.565143677
TN,Madison,0.162969301,0.835217666
TN,Marion,0.140810364,0.774457
TN,Marshall,0.159902779,0.607630561
TN,Maury,0.175407823,0.830263696
TN,Meigs,0.341851124,0.170925562
TN,Monroe,0.221077532,0.663232596
TN,Montgomery,0.089492054,0.615915899
TN,Moore,0,0.316505776
TN,Morgan,0.184672207,0.184672207
TN,Obion,0.096958728,0.581752367
TN,Overton,0.272380607,0.499364445
TN,Perry,0.255689082,0.511378164
TN,Pickett,0.390320062,0.780640125
TN,Polk,0.239091452,0.298864316
TN,Putnam,0.229218634,0.822490393
TN,Rhea,0.214454214,0.612726326
TN,Roane,0.113748389,0.644574202
TN,Robertson,0.102821722,0.719752053
TN,Rutherford,0.117685337,0.699189356
TN,Scott,0.136444263,0.591258471
TN,Sequatchie,0,0.816104461
TN,Sevier,0.241825255,1.019871727
TN,Shelby,0.174690537,0.725391802
TN,Smith,0.10521332,0.47345994
TN,Stewart,0.150613751,0.451841253
TN,Sullivan,0.127350411,0.897820398
TN,Sumner,0.115803736,0.555857932
TN,Tipton,0.129821657,0.40569268
TN,Trousdale,0.374906273,0.499875031
TN,Unicoi,0.111339977,0.556699883
TN,Union,0.0523204,0.209281641
TN,Van Buren,0,0
TN,Warren,0.15011634,0.600465361
TN,Washington,0.142583292,0.80797199
TN,Wayne,0.29563058,0.236504464
TN,Weakley,0.145463009,0.66912984
TN,White,0.228128208,0.684384624
TN,Williamson,0.146180309,0.779628312
TN,Wilson,0.151544155,0.725816743
TX,Anderson,0.086764885,0.416471446
TX,Andrews,0.0572181,0.57218058
TX,Angelina,0.102564103,0.729344729
TX,Aransas,0.120134551,0.680762454
TX,Archer,0.113494496,0.453977982
TX,Armstrong,1.023017903,1.023017903
TX,Atascosa,0.125591326,0.460501528
TX,Austin,0.171738682,0.515216047
TX,Bailey,0.289435601,0.578871201
TX,Bandera,0.143595635,0.335056481
TX,Bastrop,0.140900998,0.461130538
TX,Baylor,0.278396437,0.83518931
TX,Bee,0.0304294,0.486869732
TX,Bell,0.091146625,0.665370359
TX,Bexar,0.093756769,0.700481608
TX,Blanco,0.277469478,0.832408435
TX,Borden,0,0
TX,Bosque,0.224971879,0.562429696
TX,Bowie,0.160814795,0.997051729
TX,Brazoria,0.085767352,0.576711502
TX,Brazos,0.086061812,0.827149633
TX,Brewster,0.545077946,0.763109125
TX,Briscoe,0.651041667,0
TX,Brooks,0.139004726,0.834028357
TX,Brown,0.132791544,0.956099116
TX,Burleson,0.231843737,0.695531212
TX,Burnet,0.066751218,0.62301137
TX,Caldwell,0.07535795,0.527505652
TX,Calhoun,0.091755746,0.642290223
TX,Callahan,0.148005624,0.666025309
TX,Cameron,0.08563436,0.570895735
TX,Camp,0.237699073,0.55463117
TX,Carson,0,0.665225345
TX,Cass,0.132183338,0.561779188
TX,Castro,0.257036371,0.771109112
TX,Chambers,0.131078778,0.655393892
TX,Cherokee,0.098227967,0.510785431
TX,Childress,0.14106362,0.987445338
TX,Clay,0.096432015,0.385728062
TX,Cochran,0.681431005,0
TX,Coke,1.2292563,0
TX,Coleman,0.355871886,0.711743772
TX,Collin,0.116352496,0.83706019
TX,Collingsworth,0.331455088,1.325820351
TX,Colorado,0.241324388,0.772238042
TX,Comal,0.0565913,0.679095187
TX,Comanche,0.073800738,0.442804428
TX,Concho,0.24691358,0.740740741
TX,Cooke,0.12899564,0.464384304
TX,Coryell,0.0397025,0.42349329
TX,Cottle,0.706713781,0.706713781
TX,Crane,0.202020202,0.606060606
TX,Crockett,0.524658972,1.311647429
TX,Crosby,0.508560773,0.169520258
TX,Culberson,0.441306267,0.882612533
TX,Dallam,0,0.840925018
TX,Dallas,0.153654475,0.820681654
TX,Dawson,0.149566258,0.972180676
TX,Deaf Smith,0.1041938,0.573065903
TX,Delta,0,0.190912562
TX,Denton,0.087607169,0.65572639
TX,DeWitt,0.096693096,0.773544769
TX,Dickens,0.450856628,1.352569883
TX,Dimmit,0.270538371,0.541076743
TX,Donley,0.282246684,1.128986734
TX,Duval,0.260123125,0.433538542
TX,Eastland,0.220070423,0.935299296
TX,Ector,0.129951138,0.701736147
TX,Edwards,0.532197978,0.532197978
TX,Ellis,0.100428705,0.608849024
TX,El Paso,0.136774779,0.683873894
TX,Erath,0.099633846,0.846887688
TX,Falls,0.176584849,0.412031314
TX,Fannin,0.14813937,0.385162361
TX,Fayette,0.241613981,0.805379938
TX,Fisher,0.522056904,0.261028452
TX,Floyd,0.336190956,1.008572869
TX,Foard,0,1.568627451
TX,Fort Bend,0.125484245,0.579270295
TX,Franklin,0.094339623,0.471698113
TX,Freestone,0.101204332,0.506021658
TX,Frio,0.107927257,0.755490799
TX,Gaines,0.154440154,0.617760618
TX,Galveston,0.152769909,0.728839776
TX,Garza,0.155400155,0.777000777
TX,Gillespie,0.117554859,0.587774295
TX,Glasscock,0,0.774593338
TX,Goliad,0.132467877,0.39740363
TX,Gonzales,0.195484312,0.684195093
TX,Gray,0.130185732,0.520742927
TX,Grayson,0.129518999,0.704259556
TX,Gregg,0.121749294,0.965877731
TX,Grimes,0.147210364,0.294420727
TX,Guadalupe,0.0611205,0.482173175
TX,Hale,0.115207373,0.547235023
TX,Hall,0.317762949,1.271051795
TX,Hamilton,0.36589828,0.853762654
TX,Hansford,0.363042294,0.726084589
TX,Hardeman,0.254582485,1.018329939
TX,Hardin,0.107872926,0.75511048
TX,Harris,0.173595084,0.703611723
TX,Harrison,0.14850897,0.534632292
TX,Hartley,0.16423058,0
TX,Haskell,0.346680534,0.520020801
TX,Hays,0.0540468,0.708012431
TX,Hemphill,0.23923445,0.717703349
TX,Henderson,0.13873124,0.718880061
TX,Hidalgo,0.081821934,0.436784735
TX,Hill,0.143480257,0.60261708
TX,Hockley,0.084828434,0.678627476
TX,Hood,0.129819551,0.778917305
TX,Hopkins,0.083516606,0.389744161
TX,Houston,0.13192032,0.4397344
TX,Howard,0.0545688,0.763962784
TX,Hudspeth,0.622858922,0
TX,Hunt,0.067801973,0.598917428
TX,Hutchinson,0.183713774,0.780783539
TX,Irion,0.635324015,0.635324015
TX,Jack,0.225861095,0.677583286
TX,Jackson,0.135694416,0.678472081
TX,Jasper,0.140639064,0.646939694
TX,Jeff Davis,0.907441016,0.453720508
TX,Jefferson,0.166511388,0.705691121
TX,Jim Hogg,0.570884872,0.761179829
TX,Jim Wells,0.217638382,0.749643315
TX,Johnson,0.095264709,0.660501982
TX,Jones,0.200642055,0.401284109
TX,Karnes,0.268348316,0.603783711
TX,Kaufman,0.107878744,0.629292675
TX,Kendall,0.077160494,0.694444444
TX,Kenedy,0,0
TX,Kent,1.27388535,0
TX,Kerr,0.098888493,0.771330248
TX,Kimble,0.450653447,0.901306895
TX,King,0,0
TX,Kinney,0.283607487,0.283607487
TX,Kleberg,0.093196645,0.869835353
TX,Knox,0.518403318,0.259201659
TX,Lamar,0.080770551,0.706742322
TX,Lamb,0.442021512,0.442021512
TX,Lampasas,0.049613,0.496130185
TX,La Salle,0.401391491,0.936580145
TX,Lavaca,0.202829471,0.45636631
TX,Lee,0.298650102,0.657030223
TX,Leon,0.296542317,0.593084633
TX,Liberty,0.128013109,0.512052434
TX,Limestone,0.212548886,0.46760755
TX,Lipscomb,0.562904588,0.281452294
TX,Live Oak,0.16541229,0.744355306
TX,Llano,0.153767299,0.973859559
TX,Loving,0,0
TX,Lubbock,0.081639873,0.904841925
TX,Lynn,0.173280194,0.519840582
TX,McCulloch,0.121966093,0.975728747
TX,McLennan,0.102694287,0.805123213
TX,McMullen,0,0
TX,Madison,0.144289734,1.226462737
TX,Marion,0.19706375,0.492659375
TX,Martin,0.183150183,0.183150183
TX,Mason,0.245639892,1.22819946
TX,Matagorda,0.136915031,0.62980914
TX,Maverick,0.175367834,0.526103502
TX,Medina,0.125276653,0.584624379
TX,Menard,0.465766185,0.465766185
TX,Midland,0.096258744,0.750818199
TX,Milam,0.164907652,0.535949868
TX,Mills,0.205338809,0.410677618
TX,Mitchell,0.110180696,0.550903482
TX,Montague,0.206015657,0.618046972
TX,Montgomery,0.10212989,0.59158257
TX,Moore,0.225754018,0.496658841
TX,Morris,0.23542337,0.706270109
TX,Motley,0.867302689,0
TX,Nacogdoches,0.153137012,0.627861748
TX,Navarro,0.124494242,0.663969291
TX,Newton,0.141462725,0.070731362
TX,Nolan,0.198767641,0.861326443
TX,Nueces,0.084217382,0.850595557
TX,Ochiltree,0.185908161,0.371816323
TX,Oldham,0.483091787,1.449275362
TX,Orange,0.131842317,0.767082569
TX,Palo Pinto,0.213553531,0.960990888
TX,Panola,0.126214818,0.210358029
TX,Parker,0.064954045,0.682017473
TX,Parmer,0.302785628,0.100928543
TX,Pecos,0.251683131,0.503366262
TX,Polk,0.108509299,0.542546496
TX,Potter,0.131549738,0.953735601
TX,Presidio,0.143348624,0.860091743
TX,Rains,0.18129079,0.634517766
TX,Randall,0.0623928,0.616128529
TX,Reagan,0.266311585,0.266311585
TX,Real,0.296647879,0.593295758
TX,Red River,0.241041298,0.321388398
TX,Reeves,0.069691268,0.348456338
TX,Refugio,0.273897562,1.095590249
TX,Roberts,1.077586207,0
TX,Robertson,0.242424242,0.545454545
TX,Rockwall,0.0569418,0.797184799
TX,Runnels,0.288018433,0.480030722
TX,Rusk,0.129814736,0.556348868
TX,Sabine,0.289855072,0.289855072
TX,San Augustine,0.348432056,0.116144019
TX,San Jacinto,0.184508653,0.147606923
TX,San Patricio,0.119554659,0.82193828
TX,San Saba,0.53361793,0.711490573
TX,Schleicher,0.316255534,0
TX,Scurry,0.115420129,1.211911357
TX,Shackelford,0.299132516,0.598265031
TX,Shelby,0.195963159,0.391926318
TX,Sherman,0.324254215,0.324254215
TX,Smith,0.086820629,0.822511218
TX,Somervell,0.345065562,0.920174833
TX,Starr,0.127074895,0.42887777
TX,Stephens,0.106326422,0.850611377
TX,Sterling,0.74682599,1.493651979
TX,Stonewall,0.712758375,2.138275125
TX,Sutton,0.251762336,1.007049345
TX,Swisher,0.131908719,0.131908719
TX,Tarrant,0.122342394,0.757700374
TX,Taylor,0.103593971,0.910147029
TX,Terrell,0,1.078748652
TX,Terry,0.078499097,0.549493681
TX,Throckmorton,0.621890547,0
TX,Titus,0.153817757,0.584507476
TX,Tom Green,0.120060373,0.686059276
TX,Travis,0.128567644,0.774880662
TX,Trinity,0.140607424,0.35151856
TX,Tyler,0.140069101,0.420207302
TX,Upshur,0.099122764,0.446052436
TX,Upton,0.289519398,1.737116387
TX,Uvalde,0.0368772,0.700667478
TX,Val Verde,0.061257,0.632988933
TX,Van Zandt,0.094500095,0.51030051
TX,Victoria,0.06587543,0.779525916
TX,Walker,0.128960151,0.487182794
TX,Waller,0.085433575,0.448526271
TX,Ward,0.086021505,0.516129032
TX,Washington,0.087113073,0.754979964
TX,Webb,0.108747417,0.659984325
TX,Wharton,0.170034979,0.777302759
TX,Wheeler,0.350017501,0.700035002
TX,Wichita,0.158664199,0.732877489
TX,Wilbarger,0.154166345,1.002081246
TX,Willacy,0.0456558,0.36524677
TX,Williamson,0.081757793,0.656106285
TX,Wilson,0.107753976,0.431015904
TX,Winkler,0.511443549,0.383582662
TX,Wise,0.146013823,0.584055291
TX,Wood,0.093344535,0.350042005
TX,Yoakum,0.241370987,0.844798455
TX,Young,0.108991826,0.980926431
TX,Zapata,0.279349117,0.419023675
TX,Zavala,0.081519524,0.244558572
UT,Beaver,0.619099211,1.702522829
UT,Box Elder,0.097053457,0.601731434
UT,Cache,0.126750209,0.743601227
UT,Carbon,0.290416263,0.677637948
UT,Daggett,0.895255148,0
UT,Davis,0.069762081,0.636958131
UT,Duchesne,0.245338567,0.588812561
UT,Emery,0.470322641,0.752516226
UT,Garfield,0.597133758,2.786624204
UT,Grand,0.424223141,0.954502068
UT,Iron,0.063466543,0.719287482
UT,Juab,0.190730498,0.85828724
UT,Kane,0.41356493,0.827129859
UT,Millard,0.396636522,0.951927653
UT,Morgan,0.094268477,0.377073906
UT,Piute,2.021563342,1.347708895
UT,Rich,0,3.052769298
UT,Salt Lake,0.134647197,0.829866397
UT,San Juan,0.131138942,0.393416825
UT,Sanpete,0.140464234,0.526740879
UT,Sevier,0.144418235,0.770230588
UT,Summit,0.255721775,0.997314921
UT,Tooele,0.081171467,0.470794506
UT,Uintah,0.0542491,0.542490574
UT,Utah,0.076652394,0.625697448
UT,Wasatch,0.144331385,0.793822617
UT,Washington,0.125042778,0.763419064
UT,Wayne,0.734484025,0.734484025
UT,Weber,0.141386839,0.602973282
VT,Addison,0.405306817,0.459347726
VT,Bennington,0.384140486,0.823158184
VT,Caledonia,0.290500629,0.613279107
VT,Chittenden,0.26163171,0.747519171
VT,Essex,0.326530612,0.163265306
VT,Franklin,0.349492208,0.4728424
VT,Grand Isle,0.571918788,0.142979697
VT,Lamoille,0.35882306,0.717646121
VT,Orange,0.242558647,0.311861118
VT,Orleans,0.480023632,0.443098737
VT,Rutland,0.316213427,0.732283727
VT,Washington,0.440692905,0.559340995
VT,Windham,0.503271263,0.869286727
VT,Windsor,0.446316992,0.57128575
VA,Accomack,0.333121347,0.545107659
VA,Albemarle,0.172266937,0.555082353
VA,Alleghany,0.12642225,0.442477876
VA,Amelia,0.077790743,0.311162972
